uid,day,prompt,category
t0004@sreflect,2024-02-29 21:02:02.176,"Mindful of the decrease in screen time, how could you tweak your evening routine for better sleep?",sleep
t0004@sreflect,2024-02-29 21:02:02.176,Your walking has increased but gym time has dipped. Could outdoor activities be a new fitness focus for you?,physical_fitness
t0002@sreflect,2024-02-29 21:19:28.095,"With gym visits up but running down, consider trying a new sport this week for fun. How do you feel about that?",physical_fitness
t0002@sreflect,2024-02-29 21:19:28.095,Reflect on the funniest meme or video you encountered this week. How did it brighten your day?,digital_habits
t0002@sreflect,2024-02-29 21:19:28.095,"With gym visits up but running down, consider trying a new sport this week for fun. How do you feel about that?",physical_fitness
t0007@sreflect,2024-02-29 21:03:27.407,Your frequent social app usage contrasts with fewer phone calls. What shifts in social interactions have you noticed?,digital_habits
t0007@sreflect,2024-02-29 21:03:27.407,Your in-person chats are up while phone calls have dipped. Can you share how face-to-face connections have influenced your mood lately?,social_interaction
t0007@sreflect,2024-02-29 21:03:27.407,Your frequent social app usage contrasts with fewer phone calls. What shifts in social interactions have you noticed?,digital_habits
t0009@sreflect,2024-02-29 21:32:51.997,"With your screen time down, reflect on new non-digital activities you've discovered recently.",digital_habits
t0009@sreflect,2024-02-29 21:32:51.997,"Reflecting on recent online activity, what stood out that you’re thankful for and why?",digital_habits
t0009@sreflect,2024-02-29 21:32:51.997,"With your screen time down, reflect on new non-digital activities you've discovered recently.",digital_habits
t0019@sreflect,2024-02-29 21:08:06.463,You've been choosing different settings for in-person chats lately. How does this align with your network-building and communication?,social_interaction
t0019@sreflect,2024-02-29 21:08:06.463,Your running has really picked up! How has this shift influenced your overall energy and daily routine?,physical_fitness
t0019@sreflect,2024-02-29 21:08:06.463,You've been choosing different settings for in-person chats lately. How does this align with your network-building and communication?,social_interaction
t0022@sreflect,2024-02-29 21:22:58.349,"Spending less time at the dorm, you're out and about more. How does varying your environment influence your daily routine and relations with others?",social_interaction
t0022@sreflect,2024-02-29 21:22:58.349,"Reflect on your movement today, how did it uplift or dampen your spirits?",physical_fitness
t0022@sreflect,2024-02-29 21:22:58.349,"Spending less time at the dorm, you're out and about more. How does varying your environment influence your daily routine and relations with others?",social_interaction
t0010@sreflect,2024-02-29 22:05:08.538,"Reflecting on the fading phone calls but more texts, how has this shift impacted your connections with friends?",digital_habits
t0010@sreflect,2024-02-29 22:05:08.538,"Acknowledging your recent trend, how might you reshape your digital and social habits to support more restorative sleep?",sleep
t0010@sreflect,2024-02-29 22:05:08.538,"Reflecting on the fading phone calls but more texts, how has this shift impacted your connections with friends?",digital_habits
t0020@sreflect,2024-02-29 22:05:54.071,You're socializing more in person these days! How has a recent face-to-face chat positively impacted you?,social_interaction
t0020@sreflect,2024-02-29 22:05:54.071,Reflect on an in-person conversation that elevated your day. How did the interaction boost your mood?,social_interaction
t0020@sreflect,2024-02-29 22:05:54.071,You're socializing more in person these days! How has a recent face-to-face chat positively impacted you?,social_interaction
t0011@sreflect,2024-02-29 22:19:22.839,"Noticing a decrease in your phone interactions and an upswing in face-to-face conversations, what new insights have you gained about balancing your tech use with social connection?",digital_habits
t0011@sreflect,2024-02-29 22:19:22.839,Reflect on the recent shift to more in-person catch-ups and how this impacts your feelings about screen time.,social_interaction
t0011@sreflect,2024-02-29 22:19:22.839,"Noticing a decrease in your phone interactions and an upswing in face-to-face conversations, what new insights have you gained about balancing your tech use with social connection?",digital_habits
t0012@sreflect,2024-02-29 22:18:03.411,You seem to be embracing more face-to-face chats and gym time. How are these choices enriching your day?,digital_habits
t0012@sreflect,2024-02-29 22:18:03.411,You've been more into texts and less chatty on calls lately. What's been the best convo you've had over SMS this week?,digital_habits
t0012@sreflect,2024-02-29 22:18:03.411,You seem to be embracing more face-to-face chats and gym time. How are these choices enriching your day?,digital_habits
t0005@sreflect,2024-02-29 23:06:10.473,You're dialing down the digital and ramping up the in-person rapport! Can you share how prioritizing face-to-face interactions lately has impacted your day-to-day life?,social_interaction
t0005@sreflect,2024-02-29 23:06:10.473,"Given that your in-person interactions are on the rise, share how an encounter with someone today left you feeling uplifted.",social_interaction
t0005@sreflect,2024-02-29 23:06:10.473,You're dialing down the digital and ramping up the in-person rapport! Can you share how prioritizing face-to-face interactions lately has impacted your day-to-day life?,social_interaction
t0008@sreflect,2024-02-29 22:35:21.578,"Noticing incoming calls have dropped, but visits to new places are up. What inspired this shift and how does it resonate with your pursuit of balance?",social_interaction
t0008@sreflect,2024-02-29 22:35:21.578,"Spending more time at home recently, how has this shaped your approach to self-care and rest?",sleep
t0008@sreflect,2024-02-29 22:35:21.578,"Noticing incoming calls have dropped, but visits to new places are up. What inspired this shift and how does it resonate with your pursuit of balance?",social_interaction
t0014@sreflect,2024-02-29 23:32:23.888,"Noticing a shift towards texting, what specific advantages does this have for you compared to calls or in-person chats?",digital_habits
t0014@sreflect,2024-02-29 23:32:23.888,"Considering you've been texting more, is it helping you stay connected or feel detached from your social circle?",social_interaction
t0014@sreflect,2024-02-29 23:32:23.888,"Noticing a shift towards texting, what specific advantages does this have for you compared to calls or in-person chats?",digital_habits
t0017@sreflect,2024-03-01 15:37:59.457,You've managed to swap screen time with something else. Reflect on how this change has influenced your daily routine and feelings.,digital_habits
t0017@sreflect,2024-03-01 15:37:59.457,You've managed to swap screen time with something else. Reflect on how this change has influenced your daily routine and feelings.,digital_habits
t0017@sreflect,2024-03-01 15:37:59.457,You've managed to swap screen time with something else. Reflect on how this change has influenced your daily routine and feelings.,digital_habits
t0018@sreflect,2024-03-01 18:51:16.683,It looks like you're spending more time at the dorm lately. How does staying in influence your social and study routines?,social_interaction
t0018@sreflect,2024-03-01 18:51:16.683,It looks like you're spending more time at the dorm lately. How does staying in influence your social and study routines?,social_interaction
t0018@sreflect,2024-03-01 18:51:16.683,It looks like you're spending more time at the dorm lately. How does staying in influence your social and study routines?,social_interaction
t0016@sreflect,2024-03-01 20:28:26.167,You're calling others more but texting less. How have these changes in communication affected your social wellness lately?,social_interaction
t0016@sreflect,2024-03-01 20:28:26.167,Your outgoing calls have increased significantly. Reflect on a call that uplifted your spirits. Why was it memorable?,digital_habits
t0016@sreflect,2024-03-01 20:28:26.167,You're calling others more but texting less. How have these changes in communication affected your social wellness lately?,social_interaction
