,Unnamed: 0.1,Unnamed: 0,data,day,uid,week_per_uid,sentiment,phase,top_emotion,top_emotion_score,all_top_emotions
403,222,256,"I didn't go to gym today, I spent all my day in my apartment lobby doing work.",2024-02-21,t0012@sreflect,3,0.0258,contextual,neutral,0.7123987674713135,"[('neutral', 0.7123987674713135), ('disapproval', 0.09599888324737549), ('disappointment', 0.07218044996261597)]"
404,320,354,"I have met a few friends in the past few days, and it helped me think about things that I don't usually contemplate or reflect on; for example, life in campuses in california and how it compares to mine.",2024-02-28,t0012@sreflect,4,0.4767,contextual,realization,0.5232445597648621,"[('realization', 0.5232445597648621), ('approval', 0.271666020154953), ('neutral', 0.2560856342315674)]"
405,336,370,"It's fun to have time outside of work to have chats and do exercises, but it's counterproductive when that time gets too long and I spend too much energy on leisures",2024-02-29,t0012@sreflect,4,0.5859,contextual,joy,0.6713443994522095,"[('joy', 0.6713443994522095), ('amusement', 0.32976722717285156), ('neutral', 0.05342702940106392)]"
406,363,397,"Unfortunately, I cannot remember a specific moment where I felt understood this week. It was a hectic week with a lot of time by myself on the desk doing work.",2024-03-03,t0012@sreflect,4,-0.34,contextual,disappointment,0.6449525952339172,"[('disappointment', 0.6449525952339172), ('neutral', 0.1375320553779602), ('annoyance', 0.11798880994319916)]"
407,491,525,"It's been quite an extraordinary week, full of adventures, trips, and unexpected encounters. I ran 2km tonight, which has been a while. It was definitely exhausting, but the rush of adrenaline and a sense of accomplishment was something I haven't experienced for a while and will cherish.",2024-03-14,t0012@sreflect,6,0.6369,contextual,disappointment,0.2773197591304779,"[('disappointment', 0.2773197591304779), ('joy', 0.2037196159362793), ('sadness', 0.09286604076623917)]"
408,529,564,"I'm happy that I can spend most of my time with some of my favorite groups of people, and it's been very rewarding and fulfilling. I'm thankful that I could settle into this new community well",2024-03-18,t0012@sreflect,6,0.945,contextual,joy,0.8332345485687256,"[('joy', 0.8332345485687256), ('gratitude', 0.2106245458126068), ('admiration', 0.14223621785640717)]"
409,560,595,"its been pretty busy, traveling around different places. I'll try to catch up some work after it's over",2024-03-21,t0012@sreflect,7,0.4939,generic,optimism,0.6683380007743835,"[('optimism', 0.6683380007743835), ('desire', 0.4260750412940979), ('excitement', 0.07893183082342148)]"
410,55,89,"Yeah, I keep scrolling on my phone before sleeping or applying to jobs instead of sleeping intentionally so that is eating into my sleep time. I don't have an existing routine that I follow before sleeping. I need to establish a routine.",2024-02-08,t0013@sreflect,1,0.296,contextual,neutral,0.43203020095825195,"[('neutral', 0.43203020095825195), ('approval', 0.15495681762695312), ('annoyance', 0.09372235834598541)]"
411,67,101,"I didn't have my phone on me the entire day, that's why it's been quieter. I have been in social company all day today, it was a great day. I had good lunch with friends (bunked my ML class), had desert in a park, took some photos, used a swing, got selected for the next round of a fellowship application, ate ice cream made from nitrogen, ran on the ice ina  race, met for a project, danced in a computer lab, played bingo, sang in a bus and started watching a new Korean show.  Today was eventful.",2024-02-09,t0013@sreflect,1,0.91,contextual,joy,0.7311016917228699,"[('joy', 0.7311016917228699), ('admiration', 0.21355928480625153), ('excitement', 0.1880401372909546)]"
412,100,134,"Not really, it's because of taking the bus more or.moving to a lot of locations within a building that are close by. I don't think it has any actual effects on my fitness",2024-02-13,t0013@sreflect,2,0.2732,contextual,neutral,0.4301609694957733,"[('neutral', 0.4301609694957733), ('disapproval', 0.39893534779548645), ('approval', 0.1698799431324005)]"
413,262,296,My boyfriend leaving after his visit was particularly painful for me. I had so much work going on which I thought was energizing me but I was doing very little towards things that actually mattered. I don't know if I'm still out of the difficult period but I have been taking on more and more work to fill my time,2024-02-25,t0013@sreflect,3,-0.5182,contextual,sadness,0.7216344475746155,"[('sadness', 0.7216344475746155), ('disappointment', 0.19248086214065552), ('confusion', 0.03976394236087799)]"
414,276,310,I have been having more meetings than usual I guess. It has made me more connected to some people but also has left me with drained with little energy and time for reflection. I also got my period so I'm struggling to assess my feelings,2024-02-25,t0013@sreflect,3,-0.7317,contextual,disappointment,0.4708283841609955,"[('disappointment', 0.4708283841609955), ('sadness', 0.19608283042907715), ('neutral', 0.16681602597236633)]"
415,316,350,"I was carrying my phone in my hand a lot today, so the phone kept getting unlocked. I have been connected to friends in other places more recently through my phone. No effect on sleep. My sleep is erratic because of workload and finals week. Lesser distractions, meetings and working with more focus can improve time management and probably increase rest time",2024-02-28,t0013@sreflect,4,0.8207,contextual,neutral,0.7146671414375305,"[('neutral', 0.7146671414375305), ('approval', 0.18851910531520844), ('realization', 0.13504299521446228)]"
416,547,582,"Today was technically a good day on paper. I'm in a beautiful house, I slept in late, I'm eating great food and surrounded by Telugu people, even had good weather and a pedicure. Yet, I feel very out of place, drained and zoned out. I'm unable to feel attached or gain joy from anything. Part of it is being surrounded by strangers, part of it is working a bit (physically) and not doing things I'm supposed to (but I have time for that ig or I hope) or want to (laze out and watch TV)",2024-03-20,t0013@sreflect,7,0.9331,generic,disappointment,0.5259626507759094,"[('disappointment', 0.5259626507759094), ('admiration', 0.14331239461898804), ('annoyance', 0.07589678466320038)]"
417,128,162,"I was inside tonight, watching Rocky horror picture show at a local theatre place. I sat with some friends at the show, and a bunch of other people of that I knew were also there. it was a great time and I got to learn some of the call and response bits of audience participation that I hadn't learned before. it's always fun to just be a little queer and have some wonderful community to hang out with.",2024-02-14,t0014@sreflect,2,0.8885,contextual,joy,0.8305979371070862,"[('joy', 0.8305979371070862), ('admiration', 0.3532959520816803), ('amusement', 0.2155950367450714)]"
418,144,178,"I have been chatting with two friends from college who have helped me draft a petition for my undergraduate advisor. he was rejected tenure for political reasons, so we came together to write a petition and organized over 100 signatures from his former students. it's been meaningful for me to be a part of something that, even if it doesn't do anything, at least shows that we will not stay silent in the face of adversity.",2024-02-16,t0014@sreflect,2,-0.1779,contextual,neutral,0.4343363046646118,"[('neutral', 0.4343363046646118), ('approval', 0.3371485471725464), ('realization', 0.0787348747253418)]"
419,155,189,"I didn't really have many conversations by text today. I mostly texted a few friends to get their Spotify accounts, but we didn't really have long conversations. The only conversation that stands out was arranging with one of my friends to go get lunch, and then go to a play which we did this evening. I think I did a fairly good job of not being on my phone too too much today, although it was a bit more than normal.",2024-02-16,t0014@sreflect,2,0.9209,contextual,neutral,0.3287745416164398,"[('neutral', 0.3287745416164398), ('approval', 0.27415087819099426), ('admiration', 0.14179979264736176)]"
420,180,214,"it does a bit, I've been trying to make sure to get outside so that I can clear my thought and move around, which is always good for my mental health. some of it's actually been skiing, the winter has been really bad, but we've had a little bit of snow so I tried to cross country ski when I can. any day outside is a good day for me, and it helps me clear my thoughts too so I try to do that as much as I can.",2024-02-18,t0014@sreflect,2,0.9128,contextual,approval,0.38158974051475525,"[('approval', 0.38158974051475525), ('neutral', 0.11123613268136978), ('optimism', 0.09295002371072769)]"
421,190,224,"The change of scene is been good. I got to interact with a new group of people today, there is a meeting of the local leftist organization, so I stopped by to see what they were about and got to hang out with my friends who were there. The change of scenery has been good because it's nice to interact with different people and shake things up every once in a while. I'm hoping to keep doing that because it's nice connecting with different groups of people and making sure things aren't repetitive",2024-02-19,t0014@sreflect,2,0.9474,contextual,admiration,0.6109805703163147,"[('admiration', 0.6109805703163147), ('optimism', 0.49520742893218994), ('joy', 0.21051177382469177)]"
422,224,258,"exploring new places inspired a very good date that I went on today. we explored a little fire tower at a state park in Vermont, and watch the sunset. we also walked a dog which is very cute. it was very refreshing to explore a new place, and it also made the date very fun and spontaneous",2024-02-22,t0014@sreflect,3,0.9037,contextual,joy,0.753954291343689,"[('joy', 0.753954291343689), ('admiration', 0.6122235655784607), ('approval', 0.08794724941253662)]"
423,239,273,"I'm really mostly a texter, sometimes I do like to call people but I only have a few friends that I do that with and infrequently. I like texting just because talking on the phone is a bit scary, and it's a bit easier for me to think out words when I'm writing down. I've also been texting more because I've been talking to someone that I went on a date with. and I've been talking to some friends organizing some actions for my undergraduated advisor who was denied tenure",2024-02-22,t0014@sreflect,3,0.8338,contextual,approval,0.34896403551101685,"[('approval', 0.34896403551101685), ('neutral', 0.18632343411445618), ('realization', 0.15135541558265686)]"
424,290,324,"it's been really good. I always do better with face to face interactions, because it's nice to just get to know someone that's sitting in front of you. I've had good discussions this weekend with friends , nice interactions with union folks in person as well, and interactions with someone that I'm sort of dating. overall, the in-person thing has been good because I don't like relying on technology. too much all the time.",2024-02-26,t0014@sreflect,3,0.9617,contextual,admiration,0.4488188922405243,"[('admiration', 0.4488188922405243), ('approval', 0.24793174862861633), ('disapproval', 0.2359991818666458)]"
425,325,359,"I have still been texting the person I've started seeing. we've been texting waaaay too much, but it's also been so wonderful to be into someone as much as they are into me. the texting keeps the flames alive while we navigate our busy schedules and seeing each other.",2024-02-29,t0014@sreflect,4,0.9003,contextual,admiration,0.7163460850715637,"[('admiration', 0.7163460850715637), ('approval', 0.22874626517295837), ('joy', 0.11956113576889038)]"
426,339,373,"I don't know that has specific advantages, definitely not over in person. sometimes calls are difficult because I'm not in the place where I can be talking to someone at the moment, so texting can be nice because then I can just respond to them wherever I happen to be or whatever happened to be doing. I always prefer in person communication over texting or calls though.",2024-02-29,t0014@sreflect,4,0.6705,contextual,approval,0.35526007413864136,"[('approval', 0.35526007413864136), ('neutral', 0.30989885330200195), ('confusion', 0.20096208155155182)]"
