,data,day,uid
1675,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708574447.818;1708574450.479"",""Q5: Ending the day winding down with screens and chats in familiar spaces seems like your kind of night!"":""👍"",""__user_triggered__"":""false""}",2024-02-21 23:00:50.480,t0002@sreflect
1676,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708574459.450;1708574465.283"",""__user_triggered__"":""false"",""Q5: Stayed unplugged from the social world and had some quiet time tonight, didn't you?"":""👍""}",2024-02-21 23:01:05.283,t0006@sreflect
1677,"{""Q5: Sounds like you found a little time for a workout today! Hit the spot?"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708577842.010;1708577843.734"",""__user_triggered__"":""false""}",2024-02-21 23:57:23.734,t0007@sreflect
1678,"{""Q5: Connecting through phone calls could really add a personal touch to your day!"":""👍"",""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708581608.811;1708581610.847"",""__user_triggered__"":""false""}",2024-02-21 23:00:10.846,t0009@sreflect
1679,"{""__name__"":""weekday_nudge_night"",""RespTime_0"":""1708576097.333;1708576104.277"",""Q5: Engaging in longer face-to-face conversations was part of your evening, wasn't it?"":""👎"",""__user_triggered__"":""false""}",2024-02-21 23:28:24.276,t0012@sreflect
1680,"{""Q1"":""5"",""__name__"":""daily_weekday"",""RespTime_0"":""1708573871.163;1708573872.728"",""__user_triggered__"":""false""}",2024-02-21 22:51:12.727,t0012@sreflect
1681,"{""Q2: Seems like you balanced movement with some chill screen time this morning! 👍 or 👎?"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708623009.200;1708623010.850"",""__user_triggered__"":""false""}",2024-02-22 12:30:10.849,t0004@sreflect
1682,"{""__name__"":""weekday_nudge_morning"",""Q2: Having a spot where you linger longer in the morning can be quite the cozy routine! 👍 or 👎?"":""👍"",""RespTime_0"":""1708623444.249;1708623453.807"",""__user_triggered__"":""false""}",2024-02-22 12:37:33.806,t0006@sreflect
1683,"{""Q2: Chatting in person at a couple of favorite spots might have added a nice touch to your morning!"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708623187,408;1708623191,445"",""__user_triggered__"":""false""}",2024-02-22 12:33:11.444,t0008@sreflect
1684,"{""Q2: Started your morning by visiting a couple of favorite places, I see! 👍 or 👎?"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708623111.536;1708623116.870"",""__user_triggered__"":""false""}",2024-02-22 12:31:56.871,t0014@sreflect
1685,"{""Q2: Catching up with pals at their dorms seems like it was a highlight this morning!"":""👎"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708623005,731;1708623015,344"",""__user_triggered__"":""false""}",2024-02-22 12:30:15.344,t0022@sreflect
1686,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708623297.967;1708623306.695"",""Q2: Quick catch-up time: I bet that nook at home is becoming a favorite morning spot!"":""👍"",""__user_triggered__"":""false""}",2024-02-22 12:35:06.694,t0002@sreflect
1687,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708624166.301;1708624167.907"",""Q2: Mixing up your surroundings this morning could have sparked some creativity! 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-02-22 12:49:27.907,t0003@sreflect
1688,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708624050.992;1708624052.925"",""__user_triggered__"":""false"",""Q2: Chilled at your dorm this morning and had some screen time too, huh? Thumbs down if I'm off mark."":""👍""}",2024-02-22 12:47:32.924,t0007@sreflect
1689,"{""Q2: Seems like you had some engaging conversations at your frequent spots this morning!"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708623165.644;1708623166.637"",""__user_triggered__"":""false""}",2024-02-22 12:32:46.637,t0010@sreflect
1690,"{""__name__"":""weekday_nudge_morning"",""Q2: A morning walk could've set a positive pace for your day! 👍 or 👎?"":""👍"",""RespTime_0"":""1708623668,292;1708623676,846"",""__user_triggered__"":""false""}",2024-02-22 12:41:16.846,t0011@sreflect
1691,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708623005.204;1708623008.766"",""__user_triggered__"":""false"",""Q2: Focusing on some solo time with your favorite apps this morning, that's the mood, isn't it?"":""👍""}",2024-02-22 12:30:08.766,t0012@sreflect
1692,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708623795.788;1708623801.204"",""Q2: Mixing a bit of sociable app time with a focused morning likely kept things interesting! 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-02-22 12:43:21.203,t0016@sreflect
1693,"{""Q2: Quick catch-up before lunch—taking a moment to step away from the screens this morning could re-energize you. 👍👎"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708624357.689;1708624363.737"",""__user_triggered__"":""false""}",2024-02-22 12:52:43.737,t0017@sreflect
1694,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708623971.519;1708623973.645"",""Q2: Seems like this morning had you cozying up in one spot, maybe with intermittent conversations?"":""👍"",""__user_triggered__"":""false""}",2024-02-22 12:46:13.648,t0018@sreflect
1695,"{""Q2: Balanced a bit of movement with some screen time this morning, huh?"":""👍"",""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708623008.576;1708623011.069"",""__user_triggered__"":""false""}",2024-02-22 12:30:11.071,t0019@sreflect
1696,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708624026.335;1708624035.525"",""Q2: Morning multitasking seems to be your jam! 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-02-22 12:47:15.526,t0020@sreflect
1697,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708624701.947;1708624703.724"",""__user_triggered__"":""false"",""Q2: Mixing social and study apps might have made your morning more engaging!"":""👍""}",2024-02-22 12:58:23.724,t0005@sreflect
1698,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708625755.192;1708625759.241"",""Q2: Caught in some engaging convos in familiar spaces this morning, huh? 🗣️🏡"":""👎"",""__user_triggered__"":""false""}",2024-02-22 13:15:59.240,t0015@sreflect
1699,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708626609.976;1708626615.067"",""Q2: Spot-on dedication this morning with some quality time at your chosen spot! 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-02-22 13:30:15.068,t0001@sreflect
1700,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708628676.918;1708628680.246"",""Q2: Active morning exploring different spots, then settling in for some screen time and chats?"":""👍"",""__user_triggered__"":""false""}",2024-02-22 14:04:40.246,test2@sreflect
1701,"{""Q3: Spot-on dedication this morning with some quality time at your chosen spot! 👍👎"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708633833.547;1708633839.462"",""__user_triggered__"":""false""}",2024-02-22 15:30:39.461,t0001@sreflect
1702,"{""__name__"":""weekday_nudge_afternoon"",""Q3: Chatting through apps might have perked up your afternoon! 👍👎"":""👍"",""RespTime_0"":""1708633817.552;1708633819.038"",""__user_triggered__"":""false""}",2024-02-22 15:30:19.038,t0003@sreflect
1703,"{""__name__"":""weekday_nudge_morning"",""RespTime_0"":""1708632025.910;1708632028.567"",""__user_triggered__"":""false"",""Q2: Morning conversations always add a bit of warmth to the start of the day! 💬☀️"":""👍""}",2024-02-22 13:00:28.566,t0009@sreflect
1704,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708633871.136;1708633885.180"",""__user_triggered__"":""false"",""Q3: Could this afternoon's favorite location be the new go-to spot for productivity or relaxation? 👍👎"":""👍""}",2024-02-22 15:31:25.180,t0017@sreflect
1705,"{""Q3: Chats and study time seem to have been today's afternoon duo!"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708633802.829;1708633809.460"",""__user_triggered__"":""false""}",2024-02-22 15:30:09.460,test2@sreflect
1706,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708634118.977;1708634122.672"",""Q3: Relished some personal time in a favorite spot this afternoon?"":""👍"",""__user_triggered__"":""false""}",2024-02-22 15:35:22.671,t0002@sreflect
1707,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708634494.772;1708634497.348"",""Q3: Switching between a few spots during the afternoon keeps the mind and body in tune, doesn't it?"":""👍"",""__user_triggered__"":""false""}",2024-02-22 15:41:37.348,t0005@sreflect
1708,"{""__name__"":""weekday_nudge_afternoon"",""Q3: Bouncing between a couple of favorite spots must have made this afternoon quite dynamic! 👍 or 👎"":""👍"",""RespTime_0"":""1708633902.260;1708633905.639"",""__user_triggered__"":""false""}",2024-02-22 15:31:45.641,t0006@sreflect
1709,"{""Q3: This afternoon's screen time might have been just the right amount for multitasking!"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708635059,376;1708635063,554"",""__user_triggered__"":""false""}",2024-02-22 15:51:03.555,t0008@sreflect
1710,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708634097.924;1708634099.173"",""Q3: Looks like you've had a nice blend of screen time and in-person chit-chat this afternoon! 👍 or 👎?"":""👍"",""__user_triggered__"":""false""}",2024-02-22 15:34:59.173,t0010@sreflect
1711,"{""__name__"":""weekday_nudge_afternoon"",""Q3: Your familiar spot, social buzz, and some me-time screen activity made for a classic afternoon, right?"":""👍"",""RespTime_0"":""1708634487.912;1708634491.826"",""__user_triggered__"":""false""}",2024-02-22 15:41:31.825,t0012@sreflect
1712,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708634979.247;1708634983.244"",""__user_triggered__"":""false"",""Q3: Alternating between a couple of favorite spots and chatting might have made your afternoon feel nicely paced."":""👍""}",2024-02-22 15:49:43.243,t0016@sreflect
1713,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708634637.801;1708634640.458"",""Q3: Exploring two new spots this afternoon could mean adventure or errands! Did it feel good to switch up the scenery?"":""👍"",""__user_triggered__"":""false""}",2024-02-22 15:44:00.460,t0019@sreflect
1714,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708633802,913;1708633807,598"",""Q3: Afternoon chats with pals at a friend's dorm often spark the best stories! 👂🎉"":""👎"",""__user_triggered__"":""false""}",2024-02-22 15:30:07.598,t0022@sreflect
1715,"{""Q3: Switching between being on-the-go and settling down at your dorm must have been refreshing this afternoon!"":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708635277.123;1708635279.539"",""__user_triggered__"":""false""}",2024-02-22 15:54:39.539,t0004@sreflect
1716,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708635905.814;1708635912.476"",""Q3: Balancing screen time with a change of scenery in the afternoon is a pretty solid strategy! 👍 or 👎?"":""👍"",""__user_triggered__"":""false""}",2024-02-22 16:05:12.476,t0014@sreflect
1717,"{""Q3: Spoke with friends or just enjoyed some random browsing on social apps in the dorm this afternoon? 👎 if it was more about solo time."":""👍"",""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708637684.286;1708637688.362"",""__user_triggered__"":""false""}",2024-02-22 16:34:48.362,t0007@sreflect
1718,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708637316.302;1708637318.929"",""Q3: Seems like an afternoon well-spent zigzagging between spots with friends and screens in tow!"":""👍"",""__user_triggered__"":""false""}",2024-02-22 16:28:38.933,t0018@sreflect
1719,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708635992.962;1708635996.715"",""Q3: Ah, looks like communication apps were a go-to this afternoon. Always good to stay connected! 👍👎"":""👍"",""__user_triggered__"":""false""}",2024-02-22 16:06:36.714,t0020@sreflect
1720,"{""__name__"":""weekday_nudge_afternoon"",""RespTime_0"":""1708639209.129;1708639217.017"",""__user_triggered__"":""false"",""Q3: A little walk paired with some study time must have switched up the pace for your afternoon! 👍👎"":""👍""}",2024-02-22 17:00:17.016,t0013@sreflect
1721,"{""__name__"":""weekday_nudge_afternoon"",""Q3: Feeling rooted to one spot this afternoon might be your way of finding deep focus! 👍👎"":""👍"",""RespTime_0"":""1708643268.794;1708643271.065"",""__user_triggered__"":""false""}",2024-02-22 16:07:51.069,t0009@sreflect
1722,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708644604.561;1708644609.021"",""Q4: Zooming from place to place this evening might have felt like a mini adventure!"":""👍"",""__user_triggered__"":""false""}",2024-02-22 18:30:09.020,t0002@sreflect
1723,"{""__name__"":""weekday_nudge_evening"",""Q4: Diving deep into one area of focus this evening could have really boosted that concentration!"":""👍"",""RespTime_0"":""1708645440.689;1708645449.457"",""__user_triggered__"":""false""}",2024-02-22 18:44:09.457,t0003@sreflect
1724,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708644604.031;1708644606.680"",""Q4: Evening chats at the study spots seem to make the pages fly by, huh? 👍 or 👎?"":""👍"",""__user_triggered__"":""false""}",2024-02-22 18:30:06.680,t0004@sreflect
1725,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708644648.312;1708644652.039"",""__user_triggered__"":""false"",""Q4: A little heart-to-heart at a friend's spot might have been the highlight of your evening! ✌🌟🏠"":""👎""}",2024-02-22 18:30:52.039,t0005@sreflect
1726,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708645071.503;1708645076.058"",""__user_triggered__"":""false"",""Q4: Evening found you nestled in a familiar spot for a study session, I bet. 👍 or 👎"":""👍""}",2024-02-22 18:37:56.061,t0006@sreflect
1727,"{""Q4: Your evening might have been a smooth blend of steps and study."":""👍"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708646563,438;1708646568,216"",""__user_triggered__"":""false""}",2024-02-22 19:02:48.216,t0008@sreflect
1728,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708644854.986;1708644856.338"",""Q4: Diving into evening studies likely helped tick some items off your to-do list!📝👍"":""👍"",""__user_triggered__"":""false""}",2024-02-22 18:34:16.338,t0010@sreflect
1729,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708644810,709;1708644814,494"",""Q4: Catching up on your favorite show might have made for a pleasant evening wind-down. 👍 or 👎?"":""👎"",""__user_triggered__"":""false""}",2024-02-22 18:33:34.496,t0011@sreflect
1730,"{""Q4: Navigating through different spots during the evening must have made your day interesting! 👍👎"":""👎"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708645006.379;1708645010.697"",""__user_triggered__"":""false""}",2024-02-22 18:36:50.697,t0016@sreflect
1731,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708644870.674;1708644878.070"",""__user_triggered__"":""false"",""Q4: Enjoyed a cozy stay in your favorite spot this evening?"":""👎""}",2024-02-22 18:34:38.071,t0017@sreflect
1732,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708644628.705;1708644629.837"",""__user_triggered__"":""false"",""Q4: Looks like you've been quite the social butterfly at different hangouts this evening!"":""👍""}",2024-02-22 18:30:29.838,t0018@sreflect
1733,"{""Q1"":""4"",""__name__"":""daily_weekday"",""RespTime_0"":""1708644640.331;1708644641.540"",""__user_triggered__"":""true""}",2024-02-22 18:30:41.539,t0018@sreflect
1734,"{""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708644792.275;1708644794.371"",""Q4: Engaging in-person chats likely made your screen time more enjoyable this evening!"":""👍"",""__user_triggered__"":""false""}",2024-02-22 18:33:14.371,t0019@sreflect
1735,"{""Q4: Your evening must have felt like a little campus tour with a mix of activities and chill time! 👍👎"":""👍"",""__name__"":""weekday_nudge_evening"",""RespTime_0"":""1708645428.606;1708645433.302"",""__user_triggered__"":""false""}",2024-02-22 18:43:53.302,t0020@sreflect
1736,"{""__name__"":""weekday_nudge_evening"",""Q4: Enjoying a cozy evening in the dorm, I bet it feels like a mini sanctuary!"":""👎"",""RespTime_0"":""1708644604,921;1708644608,219"",""__user_triggered__"":""false""}",2024-02-22 18:30:08.219,t0022@sreflect
