,data,day,uid
522,"[""Text"",""Reflect on a moment this week where you overcame an academic challenge and how it made you feel. Thanks for your openness and keep growing!"",""Reflect on a situation this week where you demonstrated resilience and how it made you feel. Thanks for being open and remember, you're doing great!"",""Reflect on a moment this week where you overcame an academic challenge and how it made you feel. Thanks for your openness and keep growing!""]",2024-03-02 21:03:12.359,t0005@sreflect
523,"[""Text"",""Reflect on a moment this week where you felt uplifted. How did it contribute to your sense of belonging? Keep embracing your journey!"",""Reflect on a recent challenge you've overcome this week. How did this experience foster your personal growth? Thanks for sharing your journey!"",""Reflect on a moment this week where you felt uplifted. How did it contribute to your sense of belonging? Keep embracing your journey!""]",2024-03-02 21:03:34.265,t0019@sreflect
524,"[""Text"",""How have your study methods evolved this week, and what's one takeaway that you're thankful for learning? Keep up the great work!"",""Describe a moment from the past week where you overcame an academic obstacle. What did you learn, and how can you apply it to future challenges? Always remember, your growth is a testament to your resilience. Keep it up!"",""How have your study methods evolved this week, and what's one takeaway that you're thankful for learning? Keep up the great work!""]",2024-03-02 21:23:12.155,t0020@sreflect
525,"[""Text"",""Your in-person conversations are growing! Which recent face-to-face chat left you feeling more connected?"",""Reflect on a study session from the past week; did it boost your knowledge in a refreshing way? Appreciate your dedication and keep exploring!"",""Your in-person conversations are growing! Which recent face-to-face chat left you feeling more connected?""]",2024-03-02 21:54:22.539,t0004@sreflect
526,"[""Text"",""Reflect on a meaningful conversation from the week and how it impacted your perspective. As always, appreciate your openness!"",""Reflect on a recent instance where you felt overwhelmed. How did you navigate that moment, and what helped you persevere? Thank you for your resilience!"",""Reflect on a meaningful conversation from the week and how it impacted your perspective. As always, appreciate your openness!""]",2024-03-02 21:36:30.983,t0006@sreflect
527,"[""Text"",""How did overcoming a challenge this past week boost your confidence for upcoming hurdles? Keep embracing the growth, you're doing great!"",""Imagine one step you could take this week to boost your emotional energy. What might that be, and why? Keep rocking your journey! 🌟"",""How did overcoming a challenge this past week boost your confidence for upcoming hurdles? Keep embracing the growth, you're doing great!""]",2024-03-02 21:59:39.525,t0022@sreflect
528,"[""Text"",""Reflect on one conversation this week that uplifted you and share why it was meaningful. Keep growing and thank you for your insights!"",""Reflect on a face-to-face conversation this week that left you feeling heard; what made it stand out? Thanks for sharing your journey!"",""Reflect on one conversation this week that uplifted you and share why it was meaningful. Keep growing and thank you for your insights!""]",2024-03-02 22:36:25.937,t0007@sreflect
529,"[""Text"",""Tell me about a challenge you overcame this week and how it made you feel stronger. Keep up the great work!"",""Reflect on a challenge from this week you turned into a learning opportunity. Keep on thriving!"",""Tell me about a challenge you overcame this week and how it made you feel stronger. Keep up the great work!""]",2024-03-02 22:39:16.917,t0009@sreflect
530,"[""Text"",""Name a small victory from this week that felt like a big win, and why it mattered to you. Kudos on keep going strong!"",""How might mindfulness during meals have improved your focus or satisfaction this past week? Keep nourishing your mind and spirit."",""Name a small victory from this week that felt like a big win, and why it mattered to you. Kudos on keep going strong!""]",2024-03-02 23:05:48.028,t0010@sreflect
531,"[""Text"",""Reflect on a recent challenge you overcame this week. How did it contribute to your personal growth? Keep thriving!"",""Reflect on a time this week when you overcame an academic hurdle; what strategy helped you succeed? Thanks for sharing your journey!"",""Reflect on a recent challenge you overcame this week. How did it contribute to your personal growth? Keep thriving!""]",2024-03-02 22:32:48.934,t0011@sreflect
532,"[""Text"",""Reflect on a challenge you overcame this week and how it's shaped your perspective. Keep shining on your journey!"",""Reflect on the most grounding moment of your week; how did it influence your sense of center? Keep thriving in your journey!"",""Reflect on a challenge you overcame this week and how it's shaped your perspective. Keep shining on your journey!""]",2024-03-02 23:53:44.262,t0008@sreflect
